name	description	pvalue
Hs~MGC:BC063479.1~uORF:IOH39883	La ribonucleoprotein domain family, member 4 (LARP4)	0.35058193614412386
Hs~Ref:NM_017907.1~uORF:IOH4941	chromosome 11 open reading frame 59 (C11orf59)	0.3506037851928895
Hs~Ref:NM_014270.3~uORF:IOH12317	solute carrier family 7 (cationic amino acid transporter, y+ system), member 9 (SLC7A9)	0.35068471657011197
Hs~MGC:BC008730.2~uORF:IOH5942	hexokinase 1 (HK1)	0.35069565017131427
Hs~Ref:NM_001005176.1~uORF:IOH40807	SP140 nuclear body protein (SP140), transcript variant 2	0.35092444657457994
Hs~Ref:NM_003068.2~uORF:IOH10082	snail homolog 2 (Drosophila) (SNAI2)	0.3510231887765462
Hs~MGC:NM_173554.1~uORF:IOH25890	chromosome 10 open reading frame 107 (C10orf107)	0.3510274288442993
Hs~Ref:NM_004887.2~uORF:IOH5492	chemokine (C-X-C motif) ligand 14 (CXCL14)	0.35124460866304824
Hs~Ref:NM_001626.2~CAT:PV3184	v-akt murine thymoma viral oncogene homolog 2 (AKT2)	0.3512893795954059
Hs~MGC:BC009820.2~uORF:IOH12615	chromosome 11 open reading frame 63 (C11orf63)	0.3516030528611787
Hs~MGC:BC003397.1~uORF:IOH3007	Protein odr-4 homolog	0.3517009522875039
Hs~MGC:BC021995.1~uORF:IOH14627	Signal recognition particle 9 kDa protein	0.35179159761439716
Hs~Ref:NM_007233.1~uORF:IOH5376	TP53 activated protein 1 (TP53AP1)	0.3518481037448604
Hs~Ref:NM_002157.1~uORF:IOH27794	heat shock 10kDa protein 1 (chaperonin 10) (HSPE1)	0.35185791924448756
Hs~MGC:BC010855.1~uORF:IOH9926	phosphomannomutase 1 (PMM1)	0.35196614006945587
Hs~MGC:BC016470.2~uORF:IOH11948	essential meiotic endonuclease 1 homolog 1 (S. pombe) (EME1)	0.35207570796038384
Hs~Ref:NM_001526.2~uORF:IOH29555	hypocretin (orexin) receptor 2 (HCRTR2)	0.3521328466103799
Hs~Ref:NM_002823.2~uORF:IOH27923	prothymosin, alpha (gene sequence 28) (PTMA), transcript variant 2	0.3521631251744277
Hs~Ref:NM_004240.2~uORF:IOH12722	thyroid hormone receptor interactor 10 (TRIP10)	0.35226126114421646
Hs~MGC:BC048217.1~uORF:IOH26167	spermatogenesis associated 5 (SPATA5)	0.35249101518025183
Hs~MGC:BC034275.1~uORF:IOH21410	Aspartate beta-hydroxylase domain-containing protein 1	0.35251969205031985
Hs~MGC:BC041099.1~uORF:IOH25949	nudix (nucleoside diphosphate linked moiety X)-type motif 12 (NUDT12)	0.3525201462573355
Hs~MGC:NM_153001.1~uORF:IOH13837	proteasome (prosome, macropain) 26S subunit, ATPase, 4 (PSMC4), transcript variant 2	0.35266539604310393
Hs~MGC:BC001743.1~uORF:IOH4884	cDNA clone IMAGE:3537461, **** WARNING: chimeric clone ****	0.35269943535767245
Hs~Ref:NM_004753.1~uORF:IOH5360	dehydrogenase/reductase (SDR family) member 3 (DHRS3)	0.35278701027927434
Hs~Ref:NM_172037.2~uORF:IOH39980	Retinol dehydrogenase 10	0.35279012520651926
Hs~MGC:BC035690.1~uORF:IOH26051	myotubularin related protein 14 (MTMR14)	0.3528834252484676
Hs~Ref:NM_003357.2~uORF:IOH5625	secretoglobin, family 1A, member 1 (uteroglobin) (SCGB1A1)	0.35288609739677557
Hs~MGC:BC027866.1~uORF:IOH12025	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4 (ST8SIA4)	0.3528912151015287
Hs~MGC:BC022305.1~uORF:IOH14446	chloride intracellular channel 2 (CLIC2)	0.35289875622199735
Hs~MGC:BC028040.1~uORF:IOH11532	2',3'-cyclic nucleotide 3' phosphodiesterase (CNP)	0.3529304161360582
Hs~MGC:BC006106.1~uORF:IOH6536	ribosomal protein S6 kinase, 70kDa, polypeptide 2 (RPS6KB2)	0.35294682490644713
Hs~Ref:NM_015634.2~uORF:IOH14837	KIF1-binding protein	0.35306868801543073
Hs~Ref:NM_013375.2~uORF:IOH1920	activator of basal transcription 1 (ABT1)	0.3530693387672106
Hs~Ref:NM_001638.1~uORF:IOH14362	Apolipoprotein F	0.3531466063806901
Hs~Ref:NM_183373.2~uORF:IOH29104	chromosome 6 open reading frame 145 (C6orf145)	0.35318144150034136
Hs~Ref:NM_005002.3~uORF:IOH13734	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9, 39kDa (NDUFA9)	0.3532147742022343
Hs~Ref:NM_007271.1~uORF:IOH13030	serine/threonine kinase 38 (STK38)	0.35326415419182167
Hs~MGC:BC028135.1~uORF:IOH11327	purinergic receptor P2Y, G-protein coupled, 2 (P2RY2)	0.3534962729750488
Hs~MGC:BC019954.1~uORF:IOH21472	RNA guanylyltransferase and 5'-phosphatase (RNGTT)	0.35350050038406183
Hs~Ref:NM_197962.1~uORF:IOH43651	glutaredoxin 2 (GLRX2), transcript variant 2	0.35352241639820414
Hs~MGC:BC029524.1~uORF:IOH22562	Coiled-coil domain-containing protein 46	0.3536385077378039
Hs~Ref:NM_024060.1~uORF:IOH21405	AHNAK nucleoprotein (AHNAK), transcript variant 2	0.35372233460667174
Hs~Ref:NM_030814.4~uORF:IOH23215	chromosome 9 open reading frame 45 (C9orf45)	0.3537566942133764
Hs~MGC:BC037322.1~uORF:IOH28715	Ligand-dependent nuclear receptor corepressor-like protein	0.35375835244008186
Hs~Ref:NM_020672.1~uORF:IOH5597	S100 calcium binding protein A14 (S100A14)	0.35394083817424093
Hs~Ref:NM_207506.1~uORF:IOH59695	Sterile alpha motif domain-containing protein 12	0.35398130932529326
Hs~MGC:BC052966.1~uORF:IOH28846	poly (ADP-ribose) glycohydrolase (PARG)	0.35403252613655883
Hs~MGC:BC062471.1~uORF:IOH40049	chromosome 15 open reading frame 26 (C15orf26)	0.3540694911294709
Hs~MGC:BC001899.1~uORF:IOH4819	fucosyltransferase 2 (secretor status included) (FUT2)	0.35411240358955176
Hs~Ref:NM_024296.2~uORF:IOH4214	coiled-coil domain containing 28B (CCDC28B)	0.3541404213883025
Hs~MGC:BC004247.1~uORF:IOH5472	Ras-related C3 botulinum toxin substrate 1	0.3542669249914333
Hs~MGC:BC026100.2~uORF:IOH11308	testis-specific transcript, Y-linked 8	0.3544092522063029
Hs~MGC:BC011904.1~uORF:IOH13374	Probable O-sialoglycoprotein endopeptidase 2	0.354446566671817
Hs~MGC:BC012098.1~uORF:IOH13158	glucan (1,4-alpha-), branching enzyme 1 (glycogen branching enzyme, Andersen disease, glycogen storage disease type IV) (GBE1)	0.35451635037193696
Hs~MGC:BC045758.1~uORF:IOH26432	NIMA (never in mitosis gene a)- related kinase 10 (NEK10)	0.35454124848012336
Hs~MGC:BC036899.1~uORF:IOH25951	Cytoplasmic polyadenylation element-binding protein 4	0.35472404016045583
Hs~Ref:NM_021063.2~uORF:IOH58956	Histone H2B type 1-D	0.35539108036003314
Hs~Ref:NM_000989.2~uORF:IOH3809	ribosomal protein L30 (RPL30)	0.3555539325322148
Hs~N/A:NM_002745.2~CAT:PV3314	Mitogen-activated protein kinase 1; see catalog number for detailed information on wild-type or point mutant status	0.35566178814180904
Hs~Ref:NM_016655.3~uORF:IOH44326	GA binding protein transcription factor, beta subunit 2 (GABPB2), transcript variant gamma-2	0.3557026562377588
Hs~Ref:NM_000880.2~CAT_PHC0076	interleukin 7 (IL7)	0.35572226971372506
Hs~MGC:BC060758.1~uORF:IOH29250	Mediator of RNA polymerase II transcription subunit 1	0.35573122913763794
Hs~Ref:NM_012205.1~uORF:IOH54935	3-hydroxyanthranilate 3,4-dioxygenase	0.35573551958123906
Hs~Ref:NM_152688.1~uORF:IOH22222	KH domain containing, RNA binding, signal transduction associated 2 (KHDRBS2)	0.3557727011919952
Hs~MGC:BC073949.1~uORF:IOH61794	Ornithine decarboxylase antizyme 3	0.3557777178766914
Hs~MGC:BC046645.1~uORF:IOH26386	collagen and calcium binding EGF domains 1 (CCBE1)	0.35581073568264604
Hs~Ref:NM_020126.3~uORF:IOH6613	sphingosine kinase 2 (SPHK2)	0.35583964578155275
Hs~MGC:BC020203.1~uORF:IOH14766	glycerophosphodiester phosphodiesterase domain containing 5 (GDPD5)	0.3558847494512032
Hs~Ref:NM_005239.2~uORF:IOH10422	v-ets erythroblastosis virus E26 oncogene homolog 2 (avian) (ETS2)	0.35594691639089104
Hs~Ref:NM_024588.2~uORF:IOH6887	hypothetical protein FLJ23584 (FLJ23584)	0.35604640973300544
Hs~Ref:NM_002985.1~CAT_PHC1055	C-C motif chemokine 5	0.3561766700002506
Hs~Ref:NM_001910.2~uORF:IOH27398	cathepsin E (CTSE), transcript variant 1	0.35622405147109126
Hs~Ref:NM_003769.2~uORF:IOH41184	splicing factor, arginine/serine-rich 9 (SFRS9)	0.356234549233852
Hs~Ref:NM_001003683.1~uORF:IOH52231	phosphodiesterase 1A, calmodulin-dependent (PDE1A), transcript variant 2, mRNA.	0.3563519062872292
Hs~MGC:BC007382.1~uORF:IOH7027	RAB7B, member RAS oncogene family (RAB7B)	0.35642477666642713
Hs~MGC:BC036197.1~uORF:IOH27500	hypothetical protein LOC403312 (MGC39545)	0.3565060601802897
Hs~MGC:BC008874.2~uORF:IOH57034	Homeobox protein SIX1	0.35667050728507044
Hs~MGC:BC001697.1~uORF:IOH3864	ribosomal protein S15a (RPS15A)	0.3566984952775183
Hs~Ref:NM_181270.1~uORF:IOH58636	CKLF-like MARVEL transmembrane domain-containing protein 1	0.35673188845376586
Hs~Ref:NM_138403.3~uORF:IOH40584	myosin light chain 2, precursor lymphocyte-specific (MYLC2PL)	0.3567844588543007
Hs~Ref:NM_032641.1~uORF:IOH4981	splA/ryanodine receptor domain and SOCS box containing 2 (SPSB2)	0.3569525922202356
Hs~Ref:NM_032214.1~uORF:IOH26309	Src-like-adaptor 2 (SLA2), transcript variant 1	0.35697792711348225
Hs~Ref:NM_018394.1~uORF:IOH22907	abhydrolase domain containing 10 (ABHD10)	0.3569840816019159
Hs~MGC:BC030640.1~uORF:IOH26818	ATPase, H+ transporting, lysosomal 56/58kDa, V1 subunit B2 (ATP6V1B2)	0.3570185404153309
Hs~Ref:NM_004441.2~N/A	Ephrin type-B receptor 1	0.3570237268332209
Hs~Ref:NM_138432.1~uORF:IOH12304	serine dehydratase-like (SDSL)	0.357028527035919
Hs~Ref:NM_005259.1~uORF:IOH44374	myostatin (MSTN)	0.3571036188074661
Hs~MGC:BC036031.1~uORF:IOH27208	snRNA-activating protein complex subunit 3	0.3571100780906919
Hs~MGC:BC065525.1~uORF:IOH40477	adducin 2 (beta) (ADD2)	0.3571792438602696
Hs~Ref:NM_173494.1~uORF:IOH27391	chromosome X open reading frame 41 (CXorf41)	0.35740527788542376
Hs~Ref:NM_207645.1~uORF:IOH40066	similar to expressed sequence AI593442 (LOC399947)	0.3575589989024854
Hs~Ref:NM_001008234.1~uORF:IOH58628	hypothetical gene supported by BC036588, mRNA (cDNA clone MGC:42159 IMAGE:4799429), complete cds.	0.3576412744312027
Hs~MGC:BC036452.1~uORF:IOH22480	Potassium voltage-gated channel subfamily E member 1	0.35773574190123225
Hs~Ref:NM_004466.3~uORF:IOH26127	glypican 5 (GPC5)	0.3577485901416321
Hs~Ref:NM_001012732.1~uORF:IOH54732	Deoxycytidylate deaminase	0.35777020221561434
Hs~MGC:BC015904.1~uORF:IOH10110	mitochondrial ribosomal protein L10 (MRPL10)	0.3578445830059545
Hs~MGC:BC039583.2~uORF:IOH28773	Bifunctional protein NCOAT	0.35788614890814313
Hs~Ref:NM_079424.1~uORF:IOH45798	Myosin light polypeptide 6	0.35792049710568496
Hs~MGC:BC040499.1~uORF:IOH27240	TGF-beta receptor type-2	0.35803347826840937
Hs~MGC:NM_170679.1~uORF:IOH13678	S-phase kinase-associated protein 1A (p19A) (SKP1A), transcript variant 2	0.3580459606201766
Hs~Ref:NM_001008572.1~uORF:IOH45757	tubulin tyrosine ligase-like family, member 1 (TTLL1), transcript variant 2	0.35807518689569756
Hs~MGC:BC019823.1~uORF:IOH11439	sorting nexin family member 21 (SNX21)	0.3581119866943476
Hs~Ref:NM_018431.3~uORF:IOH42147	Docking protein 5	0.3581672051845999
Hs~Ref:NM_001008211.1~uORF:IOH57143	Optineurin	0.358196690006916
Hs~MGC:BC042193.1~uORF:IOH26104	G patch domain containing 2 (GPATCH2)	0.3583353629189173
Hs~MGC:BC000897.1~uORF:IOH3214	interferon induced transmembrane protein 1 (9-27) (IFITM1)	0.35833643490190903
Hs~MGC:BC068483.1~uORF:IOH40534	RAD50-interacting protein 1	0.3585330106944329
Hs~Ref:NM_018664.1~uORF:IOH44746	Jun dimerization protein p21SNFT (SNFT)	0.3585846395960732
Hs~Ref:NM_080659.1~uORF:IOH7410	chromosome 11 open reading frame 52 (C11orf52)	0.35863583758584294
Hs~MGC:BC047333.1~uORF:IOH26567	spermatogenesis associated 9 (SPATA9)	0.3586699721059936
Hs~MGC:BC053602.1~uORF:IOH28986	chromosome 15 open reading frame 38 (C15orf38)	0.35891299327259607
Hs~MGC:BC053660.1~uORF:IOH28993	polyribonucleotide nucleotidyltransferase 1 (PNPT1)	0.35893513527878723
Hs~Ref:NM_002688.2~uORF:IOH12490	septin 5 (SEPT5)	0.3590711080127585
Hs~Ref:NM_003085.2~uORF:IOH5707	synuclein, beta (SNCB), transcript variant 2	0.35918472482904873
Hs~Ref:NM_022406.1~uORF:IOH13122	DNA repair protein XRCC4	0.3594206550508856
Hs~Ref:NM_006891.2~uORF:IOH59488	Gamma-crystallin D	0.35943584400308665
Hs~MGC:BC020647.1~uORF:IOH12765	coiled-coil domain containing 59 (CCDC59)	0.35956489570758376
Hs~MGC:BC044576.1~uORF:IOH26888	family with sequence similarity 108, member B1 (FAM108B1)	0.35958045197951116
Hs~MGC:BC000522.1~uORF:IOH3622	serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 1 (SERPINF1)	0.35959212815046465
Hs~Ref:NM_001821.2~uORF:IOH36065	choroideremia-like (Rab escort protein 2) (CHML)	0.35971979443033375
Hs~Ref:NM_052852.1~uORF:IOH5816	zinc finger protein 486 (ZNF486)	0.3598475054927691
Hs~MGC:BC032400.1~uORF:IOH21693	chromosome 16 open reading frame 44 (C16orf44)	0.35986751778592924
Hs~Ref:NM_139012.1~uORF:IOH4647	mitogen-activated protein kinase 14 (MAPK14), transcript variant 2	0.36012090616741665
Hs~MGC:BC051849.2~uORF:IOH28888	RPA interacting protein (RPAIN)	0.3602706637792951
Hs~Ref:XM_378175.2~uORF:IOH26505	PREDICTED: Homo sapiens hypothetical protein BC017488 (LOC124446)	0.36045054319467507
Hs~Ref:NM_001012337.1~uORF:IOH42173	Ropporin-1B	0.3605050598016205
Hs~MGC:BC100879.2~uORF:IOH63368	Gamma-crystallin N	0.36051857927656616
Hs~Ref:NM_173042.1~uORF:IOH45456	interleukin 18 binding protein (IL18BP), transcript variant A	0.3605328273232573
Hs~Ref:NM_017855.2~uORF:IOH23051	odontogenic, ameloblast asssociated (ODAM)	0.36067127296883594
Hs~Ref:NM_207047.1~uORF:IOH44493	endosulfine alpha (ENSA), transcript variant 7	0.3607653037645421
Hs~Ref:NM_000294.1~uORF:IOH4032	phosphorylase kinase, gamma 2 (testis)	0.36089686937550486
Hs~MGC:BC036910.1~uORF:IOH25910	hypothetical LOC388882 (LOC388882)	0.3609285632249396
Hs~MGC:BC005403.1~uORF:IOH61712	Uncharacterized protein C11orf57	0.36095078185379526
Hs~MGC:BC027475.1~uORF:IOH28681	Leucine-rich repeat and fibronectin type-III domain-containing protein 4	0.36102876902443937
Hs~Ref:NM_004635.2~CAT:PV3299	mitogen-activated protein kinase-activated protein kinase 3 (MAPKAPK3)	0.36103426753411966
Hs~Ref:NM_022573.1~uORF:IOH35467	testis specific protein, Y-linked 2 (TSPY2)	0.36119346401255653
Hs~MGC:BC036540.2~uORF:IOH22457	hypothetical LOC400120 (LOC400120)	0.361216019459797
Hs~Ref:NM_016526.3~uORF:IOH28695	blocked early in transport 1 homolog (S. cerevisiae)-like (BET1L), transcript variant 2	0.3612816842913472
Hs~Ref:NM_198965.1~uORF:IOH44500	Parathyroid hormone-related protein	0.36141811254928125
Hs~Ref:NM_005465.2~N/A	RAC-gamma serine/threonine-protein kinase	0.3614715649799374
Hs~MGC:BC101406.1~uORF:IOH63592	heart and neural crest derivatives expressed 2, mRNA (cDNA clone MGC:125303 IMAGE:40003700), complete cds	0.3615698152957043
Hs~MGC:NM_173217.1~uORF:IOH59000	Beta-galactoside alpha-2,6-sialyltransferase 1	0.36160838813942603
Hs~Ref:NM_021244.2~uORF:IOH41163	Ras-related GTP-binding protein D	0.3616258477572358
Hs~Ref:NM_024679.1~uORF:IOH11353	latrophilin 1 (LPHN1), transcript variant 2	0.36162983277953425
Hs~Ref:NM_024569.3~uORF:IOH43374	Myelin protein zero-like protein 1	0.3617935786638253
Hs~Ref:NM_013416.1~uORF:IOH5398	neutrophil cytosolic factor 4, 40kDa (NCF4), transcript variant 2	0.3618153684350446
Hs~MGC:NM_007189.1~uORF:IOH3871	ATP-binding cassette, sub-family F (GCN20), member 2 (ABCF2), nuclear gene encoding mitochondrial protein, transcript variant 1	0.36188866772637435
Hs~Ref:NM_016520.1~uORF:IOH5899	chromosome 9 open reading frame 78 (C9orf78)	0.3621730601941882
Hs~MGC:BC050543.1~uORF:IOH26964	Protein FAM131B	0.36220092599312637
Hs~Ref:NM_001659.1~uORF:IOH6999	ADP-ribosylation factor 3 (ARF3)	0.362233932097637
Hs~MGC:BC005187.1~uORF:IOH7207	ubiquitin-fold modifier conjugating enzyme 1 (UFC1)	0.36226324552199374
Hs~Ref:NM_032693.1~uORF:IOH6370	N-terminal acetyltransferase complex ARD1 subunit homolog B	0.36228769070279965
Hs~MGC:BC021174.1~uORF:IOH10706	Small EDRK-rich factor 1	0.36229093238449717
Hs~Ref:NM_152734.2~uORF:IOH40907	chromosome 6 open reading frame 89 (C6orf89)	0.3623213170463744
Hs~Ref:NM_153500.1~uORF:IOH37934	calcium/calmodulin-dependent protein kinase kinase 2, beta (CAMKK2), transcript variant 4, mRNA.	0.36261805805448205
Hs~Ref:NM_013332.1~uORF:IOH4831	hypoxia-inducible protein 2 (HIG2), transcript variant 1	0.3626829806233506
Hs~Ref:NM_012148.1~uORF:IOH39321	double homeobox, 3 (DUX3)	0.3629429474889831
Hs~Ref:NM_001688.2~uORF:IOH7382	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit B1 (ATP5F1), nuclear gene encoding mitochondrial protein	0.3629643987177125
Hs~MGC:BC016768.1~uORF:IOH27892	nucleophosmin (nucleolar phosphoprotein B23, numatrin) (NPM1)	0.36297386239762564
Hs~MGC:BC015912.1~uORF:IOH13084	transmembrane protein 186 (TMEM186)	0.36306065519730785
Hs~Ref:NM_002880.1~uORF:IOH10773	v-raf-1 murine leukemia viral oncogene homolog 1 (RAF1)	0.3631235544285172
Hs~Ref:NM_001012425.1~uORF:IOH44762	chromosome 1 open reading frame 146 (C1orf146)	0.36313841571452266
Hs~MGC:BC029877.1~uORF:IOH22783	cDNA clone MGC:35221 IMAGE:5172092, complete cds	0.36314827524212745
Hs~Ref:NM_022142.3~uORF:IOH13085	Epididymal sperm-binding protein 1	0.36314910905984993
Hs~MGC:BC021723.2~uORF:IOH11630	four and a half LIM domains 5 (FHL5)	0.36320296041825534
Hs~MGC:BC068518.1~uORF:IOH61668	BTB/POZ domain-containing protein KCTD9	0.3632890750845695
Hs~Ref:NM_006202.1~uORF:IOH22369	phosphodiesterase 4A, cAMP-specific (phosphodiesterase E2 dunce homolog, Drosophila) (PDE4A)	0.3635366758645696
Hs~MGC:BC030557.1~uORF:IOH21719	chromosome 10 open reading frame 118 (C10orf118)	0.3635757399534667
Hs~Ref:NM_024787.2~uORF:IOH42086	RING finger protein 122	0.36369500734569554
Hs~MGC:BC002616.1~uORF:IOH4117	transgelin 2 (TAGLN2)	0.36382223147356907
Hs~Ref:NM_000904.1~uORF:IOH6580	NAD(P)H dehydrogenase, quinone 2 (NQO2)	0.3638809869530072
Hs~Ref:NM_015869.2~uORF:IOH36704	peroxisome proliferator-activated receptor gamma (PPARG), transcript variant 2	0.363900292483638
Hs~Ref:NM_025136.1~uORF:IOH6524	optic atrophy 3 (autosomal recessive, with chorea and spastic paraplegia) (OPA3), transcript variant 2	0.3641511300216904
Hs~Ref:NM_006395.1~uORF:IOH52654	Autophagy-related protein 7	0.3642606372107114
Hs~Ref:NM_198097.1~uORF:IOH13150	chromosome 7 open reading frame 28B (C7orf28B)	0.3644003444082291
Hs~MGC:BC006429.1~uORF:IOH6564	Coiled-coil domain-containing protein 115	0.36447522764781104
Hs~MGC:BC035969.1~uORF:IOH27974	albumin (ALB)	0.3645536913622148
Hs~Ref:NM_007254.2~uORF:IOH21884	polynucleotide kinase 3'-phosphatase (PNKP)	0.364555427469345
Hs~Ref:NM_014046.2~uORF:IOH1899	mitochondrial ribosomal protein S18B (MRPS18B), nuclear gene encoding mitochondrial protein	0.36463404907812436
Hs~Ref:NM_002742.1~CAT:PV3791	Serine/threonine-protein kinase D1	0.3646673331095509
Hs~MGC:BC006354.1~uORF:IOH6429	Coenzyme A synthase (COASY)	0.36469303603264874
Hs~MGC:BC057808.1~uORF:IOH29176	hyaluronan and proteoglycan link protein 1 (HAPLN1)	0.36481114764314787
Hs~Ref:NM_001721.2~N/A	BMX non-receptor tyrosine kinase (BMX), transcript variant 2	0.36491404676110545
Hs~MGC:BC028301.1~uORF:IOH11759	chromosome 18 open reading frame 56 (C18orf56)	0.3650072318100271
Hs~Ref:NM_001637.1~uORF:IOH10670	acyloxyacyl hydrolase (neutrophil) (AOAH)	0.36503929432539206
Hs~Ref:NM_032860.2~uORF:IOH22948	LTV1 homolog (S. cerevisiae) (LTV1)	0.3650810496014438
Hs~MGC:BC036029.1~uORF:IOH27232	ADAM metallopeptidase domain 22 (ADAM22)	0.36521650943258865
Hs~MGC:BC013945.1~uORF:IOH13217	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 12 (GalNAc-T12) (GALNT12)	0.3652688537364006
Hs~Ref:NM_004102.2~uORF:IOH7163	fatty acid binding protein 3, muscle and heart (mammary-derived growth inhibitor) (FABP3)	0.36538161202817904
Hs~Ref:NM_133629.1~uORF:IOH43384	RAD51-like 3 (S. cerevisiae) (RAD51L3), transcript variant 4	0.36542730760652553
Hs~MGC:BC028218.1~uORF:IOH11616	Z-DNA binding protein 1 (ZBP1)	0.3654972824107196
Hs~Ref:NM_000175.2~uORF:IOH5104	Glucose-6-phosphate isomerase	0.3656107195383607
Hs~Ref:NM_000373.1~uORF:IOH56733	uridine monophosphate synthetase (UMPS), mRNA.	0.36566309970120414
Hs~Ref:NM_020685.1~uORF:IOH13506	chromosome 3 open reading frame 14 (C3orf14)	0.36573668999627124
Hs~Ref:NM_021976.3~CAT:PV4390	Retinoic acid receptor RXR-beta	0.3660886145752948
Hs~Ref:NM_003177.2~N/A	Tyrosine-protein kinase SYK	0.3661169425501483
Hs~MGC:BC034926.1~uORF:IOH23229	Cartilage intermediate layer protein 2	0.3662658397337646
Hs~Ref:NM_003893.2~uORF:IOH3707	LIM domain-binding protein 1	0.3663216960506909
Hs~Ref:NM_003845.1~uORF:IOH21591	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 4 (DYRK4)	0.36633776185378797
Hs~MGC:BC025369.1~uORF:IOH14349	ubiquitin carboxyl-terminal hydrolase L5 (UCHL5)	0.36641529692646646
Hs~Ref:NM_025231.1~uORF:IOH5460	zinc finger and SCAN domain containing 16 (ZSCAN16)	0.36645262695104636
Hs~MGC:BC017054.1~uORF:IOH10366	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase (MTHFD2)	0.36655215646653894
Hs~Ref:NM_144717.1~uORF:IOH10849	Interleukin-20 receptor beta chain	0.36657654490354435
Hs~MGC:BC001716.1~uORF:IOH4447	poly(A) binding protein interacting protein 2 (PAIP2)	0.36659658515582216
Hs~Ref:NM_138334.1~uORF:IOH40016	Josephin domain containing 2 (JOSD2)	0.3666718348456587
Hs~Ref:NM_001359.1~uORF:IOH44360	2,4-dienoyl CoA reductase 1, mitochondrial (DECR1), nuclear gene encoding mitochondrial protein	0.3667223904716731
Hs~Ref:NM_004972.2~CAT:PV4393	Janus kinase 2 (a protein tyrosine kinase) (JAK2) ; see catalog number for detailed information on wild-type or point mutant status	0.36679317825091634
Hs~MGC:BC020942.1~uORF:IOH11137	transmembrane protein 140 (TMEM140)	0.3668162354998601
Hs~Ref:NM_181514.1~uORF:IOH43068	mitochondrial ribosomal protein L21 (MRPL21), nuclear gene encoding mitochondrial protein, transcript variant 4	0.3668163680931665
Hs~Ref:NM_003151.2~uORF:IOH56108	Signal transducer and activator of transcription 4	0.3668913890817194
Hs~Ref:NM_004074.2~uORF:IOH45641	cytochrome c oxidase subunit 8A (ubiquitous) (COX8A)	0.3669327038361198
Hs~MGC:NM_152670.1~uORF:IOH22560	chromosome 2 open reading frame 51 (C2orf51)	0.36694171403304365
