id	position	name	GSM2522610	GSM2522611	GSM2522612	GSM2522613	GSM2522618	GSM2522666	GSM2522667	GSM2522668	GSM2522669	GSM2522670	description
B12R17C13	12-13-17	Hs~MGC:NM_173088.1~uORF:IOH5097	210	238	1044	481	192	-10	710	378	627	162	calpain 3, (p94) (CAPN3), transcript variant 4
B12R17C14	12-14-17	Hs~MGC:NM_173088.1~uORF:IOH5097	228	155	912	554	208	-34	705	440	563	316	calpain 3, (p94) (CAPN3), transcript variant 4
B12R17C15	12-15-17	Hs~Ref:NM_032328.1~uORF:IOH7232	45	49	56	19	74	24	88	131	98	9	EF-hand calcium binding domain 2 (EFCAB2)
B12R17C16	12-16-17	Hs~Ref:NM_032328.1~uORF:IOH7232	40	14	64	66	72	19	89	140	266	-1	EF-hand calcium binding domain 2 (EFCAB2)
B12R17C21	12-21-17	Hs~MGC:NM_178177.2~uORF:IOH22674	1620	217	242	263	120	4	717	366	513	13	Nicotinamide mononucleotide adenylyltransferase 3
B12R17C22	12-22-17	Hs~MGC:NM_178177.2~uORF:IOH22674	205	284	624	329	124	8	583	328	1128	-11	Nicotinamide mononucleotide adenylyltransferase 3
B12R18C01	12-1-18	Hs~MGC:BC100765.2~uORF:IOH63417	654	252	1412	324	302	1091	2497	833	879	251	Xg blood group, mRNA (cDNA clone MGC:118759 IMAGE:40000158), complete cds
B12R18C02	12-2-18	Hs~MGC:BC100765.2~uORF:IOH63417	449	316	1544	604	300	145	2530	941	921	282	Xg blood group, mRNA (cDNA clone MGC:118759 IMAGE:40000158), complete cds
B12R18C03	12-3-18	Hs~MGC:BC094759.1~uORF:IOH62624	192	324	385	237	1115	-12	774	308	412	189	Synphilin-1
B12R18C04	12-4-18	Hs~MGC:BC094759.1~uORF:IOH62624	189	125	281	247	1135	14	754	358	460	55	Synphilin-1
B12R18C07	12-7-18	Hs~MGC:BC073959.1~uORF:IOH62556	427	1892	970	262	238	991	1048	427	537	200	vacuolar protein sorting 16 homolog (S. cerevisiae), mRNA (cDNA clone MGC:87858 IMAGE:6182570), complete cds
B12R18C08	12-8-18	Hs~MGC:BC073959.1~uORF:IOH62556	191	2354	819	262	239	194	1050	420	618	223	vacuolar protein sorting 16 homolog (S. cerevisiae), mRNA (cDNA clone MGC:87858 IMAGE:6182570), complete cds
B12R18C11	12-11-18	Hs~Ref:NM_138972.2~uORF:IOH39612	681	688	786	652	394	1378	1138	903	1780	532	beta-site APP-cleaving enzyme 1 (BACE1), transcript variant b
B12R18C12	12-12-18	Hs~Ref:NM_138972.2~uORF:IOH39612	732	659	686	730	457	736	1250	1083	1286	595	beta-site APP-cleaving enzyme 1 (BACE1), transcript variant b
B12R18C13	12-13-18	Hs~MGC:BC032662.1~uORF:IOH21986	1527	1691	1730	2485	1638	1212	3214	1276	3364	1132	polymerase (DNA directed) iota (POLI)
B12R18C14	12-14-18	Hs~MGC:BC032662.1~uORF:IOH21986	1466	1738	1796	2423	1594	1019	3922	1253	3224	1273	polymerase (DNA directed) iota (POLI)
B12R18C15	12-15-18	Hs~Ref:NM_001961.2~uORF:IOH39624	829	760	907	574	414	-23	1250	834	1849	623	eukaryotic translation elongation factor 2 (EEF2)
B12R18C16	12-16-18	Hs~Ref:NM_001961.2~uORF:IOH39624	503	630	889	633	490	-45	1167	874	1840	349	eukaryotic translation elongation factor 2 (EEF2)
B12R18C17	12-17-18	Hs~Ref:NM_012096.1~uORF:IOH11629	528	788	1180	665	862	-8	1510	985	1282	464	adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1 (APPL1)
B12R18C18	12-18-18	Hs~Ref:NM_012096.1~uORF:IOH11629	1022	760	961	659	850	511	1532	884	1774	476	adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1 (APPL1)
B12R18C19	12-19-18	Hs~Ref:NM_000861.2~uORF:IOH29722	465	500	748	385	269	93	1009	724	605	344	histamine receptor H1 (HRH1), transcript variant 4
B12R18C20	12-20-18	Hs~Ref:NM_000861.2~uORF:IOH29722	1587	496	751	392	360	140	1227	536	1198	388	histamine receptor H1 (HRH1), transcript variant 4
B12R18C21	12-21-18	Hs~MGC:BC007956.1~uORF:IOH29317	327	408	438	402	340	78	1232	528	531	9	prolyl-tRNA synthetase 2, mitochondrial (putative) (PARS2)
B12R18C22	12-22-18	Hs~MGC:BC007956.1~uORF:IOH29317	-14	390	565	422	329	57	1144	493	111	-18	prolyl-tRNA synthetase 2, mitochondrial (putative) (PARS2)
B12R19C01	12-1-19	Hs~Ref:NM_012368.1~uORF:IOH28406	541	569	635	373	311	672	1294	595	824	293	olfactory receptor, family 2, subfamily C, member 1 (OR2C1)
B12R19C02	12-2-19	Hs~Ref:NM_012368.1~uORF:IOH28406	543	553	629	419	352	96	1321	663	1115	325	olfactory receptor, family 2, subfamily C, member 1 (OR2C1)
B12R19C03	12-3-19	Hs~Ref:NM_006136.1~uORF:IOH7253	806	442	948	737	625	682	1841	852	1540	411	capping protein (actin filament) muscle Z-line, alpha 2 (CAPZA2)
B12R19C04	12-4-19	Hs~Ref:NM_006136.1~uORF:IOH7253	799	454	1007	703	612	978	1784	878	1640	402	capping protein (actin filament) muscle Z-line, alpha 2 (CAPZA2)
B12R19C05	12-5-19	Hs~Ref:NM_020166.2~uORF:IOH3833	189	416	124	83	78	147	416	187	564	43	methylcrotonoyl-Coenzyme A carboxylase 1 (alpha) (MCCC1)
B12R19C06	12-6-19	Hs~Ref:NM_020166.2~uORF:IOH3833	199	370	162	52	119	161	324	242	396	78	methylcrotonoyl-Coenzyme A carboxylase 1 (alpha) (MCCC1)
B12R19C07	12-7-19	Hs~MGC:BC000478.2~uORF:IOH3690	547	2171	729	324	495	1412	16623	335	2311	191	heat shock 70kDa protein 9 (mortalin) (HSPA9)
B12R19C08	12-8-19	Hs~MGC:BC000478.2~uORF:IOH3690	649	2173	896	295	508	2858	16116	327	1784	213	heat shock 70kDa protein 9 (mortalin) (HSPA9)
B12R19C09	12-9-19	Hs~Ref:NM_006775.1~uORF:IOH10720	7211	648	753	456	1006	1108	1064	570	1119	300	quaking homolog, KH domain RNA binding (mouse) (QKI), transcript variant 1
B12R19C10	12-10-19	Hs~Ref:NM_006775.1~uORF:IOH10720	8024	789	593	415	941	98	1130	583	1457	330	quaking homolog, KH domain RNA binding (mouse) (QKI), transcript variant 1
B12R19C11	12-11-19	Hs~Ref:NM_005915.4~uORF:IOH21645	159	68	321	92	144	13	658	554	1488	34	minichromosome maintenance complex component 6 (MCM6)
B12R19C12	12-12-19	Hs~Ref:NM_005915.4~uORF:IOH21645	97	169	79	250	156	93	651	264	240	52	minichromosome maintenance complex component 6 (MCM6)
B12R19C15	12-15-19	Hs~Ref:NM_001012965.1~uORF:IOH58966	879	792	1089	555	525	706	1520	976	1427	75	Kallikrein-6
B12R19C16	12-16-19	Hs~Ref:NM_001012965.1~uORF:IOH58966	793	876	978	588	555	20	1408	1046	1859	380	Kallikrein-6
B12R19C21	12-21-19	Hs~MGC:BC000809.1~uORF:IOH3070	919	847	1021	594	575	3488	1102	693	1701	809	Transcription elongation factor A protein-like 1
B12R19C22	12-22-19	Hs~MGC:BC000809.1~uORF:IOH3070	944	793	999	628	584	3526	1074	737	2009	814	Transcription elongation factor A protein-like 1
B12R20C01	12-1-20	Hs~MGC:BC021303.1~uORF:IOH14570	525	292	573	312	239	611	524	451	846	218	calpain 2, (m/II) large subunit (CAPN2)
B12R20C02	12-2-20	Hs~MGC:BC021303.1~uORF:IOH14570	559	328	570	495	243	681	543	466	1062	222	calpain 2, (m/II) large subunit (CAPN2)
B12R20C03	12-3-20	Hs~MGC:BC001017.1~uORF:IOH4237	238	338	465	445	326	254	365	879	662	101	PDZ and LIM domain protein 3
B12R20C04	12-4-20	Hs~MGC:BC001017.1~uORF:IOH4237	217	336	484	361	317	479	474	1021	616	244	PDZ and LIM domain protein 3
B12R20C05	12-5-20	Hs~Ref:NM_000375.1~uORF:IOH4136	362	250	428	377	335	-13	697	-11	-1	12	uroporphyrinogen III synthase (congenital erythropoietic porphyria) (UROS)
B12R20C06	12-6-20	Hs~Ref:NM_000375.1~uORF:IOH4136	363	209	389	387	306	178	837	254	5353	-1	uroporphyrinogen III synthase (congenital erythropoietic porphyria) (UROS)
B12R20C07	12-7-20	Hs~Ref:NM_052969.1~uORF:IOH12514	1432	1202	2148	1183	1124	507	3385	1163	2752	569	ribosomal protein L39-like (RPL39L)
B12R20C08	12-8-20	Hs~Ref:NM_052969.1~uORF:IOH12514	1463	1168	1992	1159	1117	1520	3338	1159	2511	566	ribosomal protein L39-like (RPL39L)
B12R20C09	12-9-20	Hs~MGC:BC007991.2~uORF:IOH6109	1863	1072	1681	987	709	483	2508	1135	2941	660	chromosome 15 open reading frame 44 (C15orf44)
B12R20C10	12-10-20	Hs~MGC:BC007991.2~uORF:IOH6109	2092	1178	1696	940	716	1044	2709	1099	2921	603	chromosome 15 open reading frame 44 (C15orf44)
B12R20C11	12-11-20	Hs~Ref:NM_014049.3~uORF:IOH6788	1624	1352	1899	1626	1010	1373	1828	1391	2829	630	acyl-Coenzyme A dehydrogenase family, member 9 (ACAD9)
B12R20C12	12-12-20	Hs~Ref:NM_014049.3~uORF:IOH6788	1260	1165	2006	1823	974	1478	1763	1258	3002	596	acyl-Coenzyme A dehydrogenase family, member 9 (ACAD9)
B12R20C13	12-13-20	Hs~MGC:BC013331.1~uORF:IOH13858	1452	1413	2424	1167	871	1700	1966	1201	3408	764	H2A histone family, member Y (H2AFY)
B12R20C14	12-14-20	Hs~MGC:BC013331.1~uORF:IOH13858	1316	1383	2387	1117	899	1698	2023	1391	3548	653	H2A histone family, member Y (H2AFY)
B13R02C11	13-11-2	Hs~MGC:NM_174909.1~uORF:IOH14735	-1	-5	314	633	879	822	854	638	1652	398	transmembrane protein 167 (TMEM167)
B13R02C12	13-12-2	Hs~MGC:NM_174909.1~uORF:IOH14735	-3	-1	-5	660	1033	661	982	617	1700	412	transmembrane protein 167 (TMEM167)
B13R02C13	13-13-2	Hs~MGC:BC011600.1~uORF:IOH13680	27501	21391	19893	25078	23525	13371	24447	11675	27447	15316	cDNA clone IMAGE:3050953, **** WARNING: chimeric clone ****
B13R02C14	13-14-2	Hs~MGC:BC011600.1~uORF:IOH13680	28531	20871	20143	25291	26550	12458	23138	11423	26662	14564	cDNA clone IMAGE:3050953, **** WARNING: chimeric clone ****
B13R02C15	13-15-2	Hs~MGC:NM_172240.1~uORF:IOH10829	1918	864	1984	780	811	927	1391	627	1592	500	WD repeat domain 51B (WDR51B)
B13R02C16	13-16-2	Hs~MGC:NM_172240.1~uORF:IOH10829	1774	783	1892	794	763	787	1249	672	1504	479	WD repeat domain 51B (WDR51B)
B13R02C17	13-17-2	Hs~Ref:NM_004221.2~uORF:IOH14487	12532	1693	517	286	1123	696	563	507	744	177	interleukin 32 (IL32), transcript variant 2
B13R02C18	13-18-2	Hs~Ref:NM_004221.2~uORF:IOH14487	12356	1581	500	300	1256	509	577	461	743	211	interleukin 32 (IL32), transcript variant 2
B13R02C21	13-21-2	Hs~Ref:NM_201521.1~uORF:IOH43964	3874	1043	2540	3683	1814	1049	9037	1941	1756	710	kinesin light chain 4 (KLC4), transcript variant 1
B13R02C22	13-22-2	Hs~Ref:NM_201521.1~uORF:IOH43964	3759	938	2175	3944	1797	966	7760	1878	2126	739	kinesin light chain 4 (KLC4), transcript variant 1
B13R03C01	13-1-3	Hs~Ref:NM_022730.1~uORF:IOH42071	5162	4295	1099	2372	381	1066	1116	3481	3135	651	COP9 constitutive photomorphogenic homolog subunit 7B (Arabidopsis) (COPS7B)
B13R03C02	13-2-3	Hs~Ref:NM_022730.1~uORF:IOH42071	5922	3199	1148	1766	368	1050	1132	3437	3035	536	COP9 constitutive photomorphogenic homolog subunit 7B (Arabidopsis) (COPS7B)
B13R03C03	13-3-3	Hs~Ref:NM_021649.3~uORF:IOH43638	448	255	721	251	315	347	548	620	583	203	toll-like receptor adaptor molecule 2 (TICAM2)
B13R03C04	13-4-3	Hs~Ref:NM_021649.3~uORF:IOH43638	398	329	780	289	360	319	548	554	530	179	toll-like receptor adaptor molecule 2 (TICAM2)
B13R03C05	13-5-3	Hs~MGC:BC046214.1~uORF:IOH26987	1078	212	551	290	167	262	244	911	391	97	M-phase phosphoprotein 8 (HSMPP8)
B13R03C06	13-6-3	Hs~MGC:BC046214.1~uORF:IOH26987	1111	231	735	246	203	230	208	477	360	101	M-phase phosphoprotein 8 (HSMPP8)
B13R03C07	13-7-3	Hs~Ref:NM_002612.1~uORF:IOH25726	4721	526	2010	526	2206	916	817	825	1171	1512	pyruvate dehydrogenase kinase, isozyme 4 (PDK4)
B13R03C08	13-8-3	Hs~Ref:NM_002612.1~uORF:IOH25726	4591	488	1938	553	2193	757	799	915	1202	1583	pyruvate dehydrogenase kinase, isozyme 4 (PDK4)
B13R03C09	13-9-3	Hs~MGC:BC013173.1~uORF:IOH11125	557	601	1216	548	393	361	498	713	606	314	ring finger and SPRY domain containing 1 (RSPRY1)
B13R03C10	13-10-3	Hs~MGC:BC013173.1~uORF:IOH11125	661	411	1356	567	1976	389	532	662	613	355	ring finger and SPRY domain containing 1 (RSPRY1)
B13R03C11	13-11-3	Hs~Ref:NM_006356.1~uORF:IOH26157	792	383	651	368	650	1285	618	325	1109	301	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit d (ATP5H), nuclear gene encoding mitochondrial protein, transcript variant 1
B13R03C12	13-12-3	Hs~Ref:NM_006356.1~uORF:IOH26157	693	410	617	374	841	1307	682	374	1041	284	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit d (ATP5H), nuclear gene encoding mitochondrial protein, transcript variant 1
B13R03C13	13-13-3	Hs~MGC:BC002954.1~uORF:IOH4913	448	389	1893	660	752	28350	858	521	1534	269	UDP-glucose pyrophosphorylase 2 (UGP2)
B13R03C14	13-14-3	Hs~MGC:BC002954.1~uORF:IOH4913	442	372	2079	653	924	29649	821	531	1502	282	UDP-glucose pyrophosphorylase 2 (UGP2)
B13R03C15	13-15-3	Hs~MGC:BC008803.1~uORF:IOH6345	931	640	1359	587	960	943	1246	925	1648	449	eyes absent homolog 2 (Drosophila) (EYA2)
B13R03C16	13-16-3	Hs~MGC:BC008803.1~uORF:IOH6345	880	746	1138	601	887	890	1237	946	1583	500	eyes absent homolog 2 (Drosophila) (EYA2)
B13R03C17	13-17-3	Hs~MGC:BC002430.1~uORF:IOH4273	996	901	1179	696	917	869	3070	644	1398	442	aldehyde dehydrogenase 3 family, member A2 (ALDH3A2)
B13R03C18	13-18-3	Hs~MGC:BC002430.1~uORF:IOH4273	1062	757	1286	687	1027	882	3044	674	1444	425	aldehyde dehydrogenase 3 family, member A2 (ALDH3A2)
B13R03C19	13-19-3	Hs~Ref:NM_005842.2~uORF:IOH13536	1837	940	8282	1036	1084	1058	17882	996	2814	725	sprouty homolog 2 (Drosophila) (SPRY2)
B13R03C20	13-20-3	Hs~Ref:NM_005842.2~uORF:IOH13536	1846	934	7683	950	1573	925	17748	1159	3302	715	sprouty homolog 2 (Drosophila) (SPRY2)
B13R03C21	13-21-3	Hs~Ref:NM_012420.1~uORF:IOH22625	523	453	1267	648	2370	794	1322	757	2134	322	interferon-induced protein with tetratricopeptide repeats 5 (IFIT5)
B13R03C22	13-22-3	Hs~Ref:NM_012420.1~uORF:IOH22625	544	361	1153	845	2553	692	1250	803	2121	310	interferon-induced protein with tetratricopeptide repeats 5 (IFIT5)
B13R04C01	13-1-4	Hs~Ref:NM_016564.1~uORF:IOH22629	2098	784	2918	2127	866	3922	2562	1193	7089	1359	cell cycle exit and neuronal differentiation 1 (CEND1)
B13R04C02	13-2-4	Hs~Ref:NM_016564.1~uORF:IOH22629	1808	623	2890	1845	817	4029	2597	1174	7056	1299	cell cycle exit and neuronal differentiation 1 (CEND1)
B13R04C03	13-3-4	Hs~MGC:NM_152389.1~uORF:IOH22642	1119	620	1263	642	778	890	2078	542	1564	388	coiled-coil domain containing 108 (CCDC108), transcript variant 2
B13R04C04	13-4-4	Hs~MGC:NM_152389.1~uORF:IOH22642	926	604	1274	555	703	799	2246	539	1512	377	coiled-coil domain containing 108 (CCDC108), transcript variant 2
B13R04C05	13-5-4	Hs~Ref:NM_019099.1~uORF:IOH22645	428	366	800	392	450	652	665	375	951	263	chromosome 1 open reading frame 183 (C1orf183), transcript variant 1
B13R04C06	13-6-4	Hs~Ref:NM_019099.1~uORF:IOH22645	468	332	719	373	602	665	660	376	971	245	chromosome 1 open reading frame 183 (C1orf183), transcript variant 1
B13R04C07	13-7-4	Hs~Ref:NM_002120.2~uORF:IOH6668	394	324	579	417	365	348	650	435	534	217	major histocompatibility complex, class II, DO beta (HLA-DOB)
B13R04C08	13-8-4	Hs~Ref:NM_002120.2~uORF:IOH6668	394	353	639	445	338	209	621	423	555	203	major histocompatibility complex, class II, DO beta (HLA-DOB)
B13R04C09	13-9-4	Hs~MGC:BC007704.1~uORF:IOH6307	556	584	921	1023	569	812	770	746	1831	348	synaptojanin 2 binding protein (SYNJ2BP)
B13R04C10	13-10-4	Hs~MGC:BC007704.1~uORF:IOH6307	585	560	916	1046	587	796	767	758	1825	381	synaptojanin 2 binding protein (SYNJ2BP)
B13R04C11	13-11-4	Hs~Ref:NM_016306.2~uORF:IOH4824	930	573	2150	789	806	1305	1022	885	1158	351	DnaJ (Hsp40) homolog, subfamily B, member 11 (DNAJB11)
B13R04C12	13-12-4	Hs~Ref:NM_016306.2~uORF:IOH4824	907	558	2031	782	949	1355	991	931	1173	338	DnaJ (Hsp40) homolog, subfamily B, member 11 (DNAJB11)
B13R04C13	13-13-4	Hs~MGC:BC007546.1~uORF:IOH6804	1006	362	859	426	645	1063	679	459	901	162	Aminomethyltransferase, mitochondrial
B13R04C14	13-14-4	Hs~MGC:BC007546.1~uORF:IOH6804	964	355	882	428	778	1208	716	445	989	180	Aminomethyltransferase, mitochondrial
B13R04C15	13-15-4	Hs~MGC:BC060813.1~uORF:IOH39816	925	1157	2028	971	889	1653	1726	1630	2382	706	AMME syndrome candidate gene 1 protein
B13R04C16	13-16-4	Hs~MGC:BC060813.1~uORF:IOH39816	861	1064	2211	1023	896	1544	1652	1258	2566	762	AMME syndrome candidate gene 1 protein
B13R04C17	13-17-4	Hs~MGC:BC014959.1~uORF:IOH13467	1444	3456	2305	2431	1662	3135	2767	1727	5116	886	RING1 and YY1 binding protein (RYBP)
B13R04C18	13-18-4	Hs~MGC:BC014959.1~uORF:IOH13467	1418	3344	2345	2498	1714	3089	2720	1905	5181	826	RING1 and YY1 binding protein (RYBP)
B13R04C19	13-19-4	Hs~Ref:NM_033453.2~uORF:IOH13043	295	393	443	252	424	1967	1530	359	726	116	inosine triphosphatase (nucleoside triphosphate pyrophosphatase) (ITPA), transcript variant 1
B13R04C20	13-20-4	Hs~Ref:NM_033453.2~uORF:IOH13043	309	418	441	264	430	1924	1538	376	745	116	inosine triphosphatase (nucleoside triphosphate pyrophosphatase) (ITPA), transcript variant 1
B13R04C21	13-21-4	Hs~Ref:NM_024708.2~uORF:IOH39832	653	522	824	568	487	452	2388	854	821	218	ankyrin repeat and SOCS box-containing 7 (ASB7), transcript variant 1
B13R04C22	13-22-4	Hs~Ref:NM_024708.2~uORF:IOH39832	567	468	945	530	522	371	1180	633	833	260	ankyrin repeat and SOCS box-containing 7 (ASB7), transcript variant 1
B13R05C01	13-1-5	Hs~MGC:BC009462.1~uORF:IOH12111	692	473	918	832	599	644	826	617	952	369	family with sequence similarity 119, member A (FAM119A)
B13R05C02	13-2-5	Hs~MGC:BC009462.1~uORF:IOH12111	669	448	1005	772	527	607	837	496	1026	374	family with sequence similarity 119, member A (FAM119A)
B13R05C03	13-3-5	Hs~MGC:BC017100.1~uORF:IOH12953	874	620	1484	990	632	758	1908	703	1502	448	ring finger protein 130 (RNF130)
B13R05C04	13-4-5	Hs~MGC:BC017100.1~uORF:IOH12953	873	624	1444	635	661	745	1918	697	1401	485	ring finger protein 130 (RNF130)
B13R05C05	13-5-5	Hs~MGC:BC017376.2~uORF:IOH12616	936	906	2195	843	1129	1095	1557	927	1734	623	RING finger protein 31
B13R05C06	13-6-5	Hs~MGC:BC017376.2~uORF:IOH12616	1042	998	2308	923	2131	1099	1987	883	1861	543	RING finger protein 31
B13R05C07	13-7-5	Hs~Ref:NM_022104.1~uORF:IOH12306	1382	2015	5600	1663	609	2142	1943	1347	2285	418	chromosome 20 open reading frame 67 (C20orf67)
B13R05C08	13-8-5	Hs~Ref:NM_022104.1~uORF:IOH12306	1322	1927	5410	1688	604	1889	2060	1434	2375	409	chromosome 20 open reading frame 67 (C20orf67)
B13R05C09	13-9-5	Hs~MGC:BC045758.1~uORF:IOH26432	594	457	1103	986	864	1038	1339	370	1426	1100	NIMA (never in mitosis gene a)- related kinase 10 (NEK10)
B13R05C10	13-10-5	Hs~MGC:BC045758.1~uORF:IOH26432	543	1110	1091	976	832	1015	1382	395	1431	1136	NIMA (never in mitosis gene a)- related kinase 10 (NEK10)
B13R05C11	13-11-5	Hs~MGC:BC050704.1~uORF:IOH27028	7254	1258	916	627	4538	661	4361	352	1771	458	doublecortin domain containing 2 (DCDC2)
B13R05C12	13-12-5	Hs~MGC:BC050704.1~uORF:IOH27028	7141	1308	1301	615	4916	720	4089	369	1655	418	doublecortin domain containing 2 (DCDC2)
B13R05C13	13-13-5	Hs~MGC:BC040955.1~uORF:IOH26197	2559	96	237	96	493	110	195	167	197	51	bactericidal/permeability-increasing protein (BPI)
B13R05C14	13-14-5	Hs~MGC:BC040955.1~uORF:IOH26197	2726	79	254	159	602	34	197	195	227	92	bactericidal/permeability-increasing protein (BPI)
B13R05C15	13-15-5	Hs~MGC:BC047945.1~uORF:IOH26362	779	1090	613	348	980	1034	1563	553	2396	72	tripartite motif-containing 69 (TRIM69)
B13R05C16	13-16-5	Hs~MGC:BC047945.1~uORF:IOH26362	738	941	619	353	977	981	1572	730	2553	87	tripartite motif-containing 69 (TRIM69)
B13R05C17	13-17-5	Hs~Ref:NM_020070.1~uORF:IOH10617	1332	828	1220	852	984	929	1229	742	2028	648	immunoglobulin lambda-like polypeptide 1 (IGLL1), transcript variant 1
B13R05C18	13-18-5	Hs~Ref:NM_020070.1~uORF:IOH10617	1319	891	1310	844	862	874	1433	705	1962	600	immunoglobulin lambda-like polypeptide 1 (IGLL1), transcript variant 1
B13R05C19	13-19-5	Hs~MGC:BC024919.1~uORF:IOH11019	616	521	2383	463	801	2205	1754	642	2163	308	nucleotide binding protein-like (NUBPL)
B13R05C20	13-20-5	Hs~MGC:BC024919.1~uORF:IOH11019	619	459	2344	447	689	2166	1717	639	2163	311	nucleotide binding protein-like (NUBPL)
B13R05C21	13-21-5	Hs~Ref:NM_018956.2~uORF:IOH11209	3712	1924	4218	2317	2361	1850	11431	1338	5816	2606	chromosome 9 open reading frame 9 (C9orf9)
B13R05C22	13-22-5	Hs~Ref:NM_018956.2~uORF:IOH11209	3833	1862	4497	2482	2288	2025	11581	1359	6671	2712	chromosome 9 open reading frame 9 (C9orf9)
B13R06C01	13-1-6	Hs~Ref:NM_021101.3~uORF:IOH10602	478	1086	65475	1197	550	525	637	531	1112	274	claudin 1 (CLDN1)
B13R06C02	13-2-6	Hs~Ref:NM_021101.3~uORF:IOH10602	452	993	65475	347	521	534	645	469	1045	289	claudin 1 (CLDN1)
B13R06C03	13-3-6	Hs~Ref:NM_144769.1~uORF:IOH40875	477	344	951	563	253	360	673	331	850	356	forkhead box I1 (FOXI1), transcript variant 2
B13R06C04	13-4-6	Hs~Ref:NM_144769.1~uORF:IOH40875	495	379	819	335	257	384	704	322	815	346	forkhead box I1 (FOXI1), transcript variant 2
B13R06C05	13-5-6	Hs~Ref:NM_016355.3~uORF:IOH39973	2097	1095	2004	797	527	1907	9584	1086	1931	458	DEAD (Asp-Glu-Ala-Asp) box polypeptide 47 (DDX47), transcript variant 1
B13R06C06	13-6-6	Hs~Ref:NM_016355.3~uORF:IOH39973	1978	1059	2144	838	598	1750	9413	1038	1860	424	DEAD (Asp-Glu-Ala-Asp) box polypeptide 47 (DDX47), transcript variant 1
B13R06C07	13-7-6	Hs~MGC:BC070073.1~uORF:IOH40070	1415	703	1179	565	455	973	5172	654	1390	325	Protein ZNF365
B13R06C08	13-8-6	Hs~MGC:BC070073.1~uORF:IOH40070	1275	713	1299	579	420	940	5044	661	1399	350	Protein ZNF365
B13R06C09	13-9-6	Hs~MGC:BC065195.1~uORF:IOH39893	380	273	459	496	300	320	488	294	558	168	patatin-like phospholipase domain containing 3 (PNPLA3)
B13R06C10	13-10-6	Hs~MGC:BC065195.1~uORF:IOH39893	380	1135	548	553	161	343	519	298	575	81	patatin-like phospholipase domain containing 3 (PNPLA3)
B13R06C11	13-11-6	Hs~Ref:NM_198252.1~uORF:IOH45790	561	810	2516	807	617	3181	2243	600	1711	1949	gelsolin (amyloidosis, Finnish type) (GSN), transcript variant 2
B13R06C12	13-12-6	Hs~Ref:NM_198252.1~uORF:IOH45790	477	623	2719	790	673	2818	2304	558	1711	1905	gelsolin (amyloidosis, Finnish type) (GSN), transcript variant 2
B13R06C13	13-13-6	Hs~Ref:NM_130766.1~uORF:IOH45827	391	292	544	297	425	925	565	285	602	178	skeletal muscle and kidney enriched inositol phosphatase (SKIP), transcript variant 2
B13R06C14	13-14-6	Hs~Ref:NM_130766.1~uORF:IOH45827	429	321	471	292	656	825	569	299	535	170	skeletal muscle and kidney enriched inositol phosphatase (SKIP), transcript variant 2
B13R06C15	13-15-6	Hs~Ref:NM_138349.2~uORF:IOH45741	1037	628	1150	523	475	855	3517	700	1166	339	Tumor protein p53-inducible protein 13
B13R06C16	13-16-6	Hs~Ref:NM_138349.2~uORF:IOH45741	1021	597	1126	553	356	870	3618	659	1140	336	Tumor protein p53-inducible protein 13
B13R06C17	13-17-6	Hs~Ref:NM_015942.3~uORF:IOH45791	813	410	757	429	497	596	1503	1081	794	334	MTERF domain containing 1 (MTERFD1)
B13R06C18	13-18-6	Hs~Ref:NM_015942.3~uORF:IOH45791	818	929	859	435	384	338	1405	818	832	298	MTERF domain containing 1 (MTERFD1)
B13R06C19	13-19-6	Hs~Ref:NM_014236.1~uORF:IOH55614	745	860	522	273	319	265	565	245	715	107	Dihydroxyacetone phosphate acyltransferase
B13R06C20	13-20-6	Hs~Ref:NM_014236.1~uORF:IOH55614	681	548	499	278	275	807	533	306	744	156	Dihydroxyacetone phosphate acyltransferase
B13R07C01	13-1-7	Hs~MGC:BC009507.1~uORF:IOH13554	382	426	643	1398	594	2202	2701	286	2523	373	ISG15 ubiquitin-like modifier (ISG15)
B13R07C02	13-2-7	Hs~MGC:BC009507.1~uORF:IOH13554	438	396	665	353	576	2102	2772	309	2443	367	ISG15 ubiquitin-like modifier (ISG15)
B13R07C03	13-3-7	Hs~MGC:BC011635.1~uORF:IOH14421	2503	474	2189	654	496	1034	1082	643	1192	825	SET domain and mariner transposase fusion gene (SETMAR)
B13R07C04	13-4-7	Hs~MGC:BC011635.1~uORF:IOH14421	1230	467	2206	580	515	1008	1217	592	1079	859	SET domain and mariner transposase fusion gene (SETMAR)
